id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29774318,Cómoda habitación Ciudad Universitaria,44882747,Ilean,,Coyoacán,19.33998,-99.18362,Private room,250,20,0,,,3,88
29774732,Designed flat 160m2. Polanco -Polanquito top area,184425812,Carlos,,Miguel Hidalgo,19.43162,-99.20408,Entire home/apt,1493,2,19,2020-12-06,0.74,1,350
29779783,"Ildefonso, just behind Templo Mayor",1004821,Angela,,Cuauhtémoc,19.43553,-99.13015,Entire home/apt,637,2,41,2020-12-09,1.62,8,149
29780295,Cozy bedroom in southern side of Mexico CIty,215560158,Oralia,,Benito Juárez,19.36521,-99.17743,Private room,420,2,30,2020-03-17,1.17,2,172
29780864,Hospedaje confortable,159901524,Helena,,Azcapotzalco,19.45772,-99.16722,Private room,500,1,0,,,1,0
29781424,Departamento condesa,218965974,Soledad,,Cuauhtémoc,19.41024,-99.17634,Entire home/apt,643,28,0,,,3,89
29784024,SWEET HOME,163756287,Aaron,,Benito Juárez,19.3879,-99.17054,Private room,472,1,0,,,1,365
29792967,Lovely apartment in the heart of Roma Norte,35647718,Paulina,,Cuauhtémoc,19.41759,-99.16235,Private room,1507,1,0,,,1,87
29795282,departamento amueblado y equipado de 1 recamara.,224162009,Eugenio,,Benito Juárez,19.38319,-99.17986,Entire home/apt,500,15,18,2020-12-08,0.70,1,165
29796772,"Cuarto Céntrico, Cerca de mercado y Parque.",224174087,Ana,,Benito Juárez,19.38944,-99.14338,Private room,202,1,137,2020-12-22,5.27,1,359
29799386,Departamento Colonia Roma,224195111,Gabriela,,Cuauhtémoc,19.40609,-99.16577,Entire home/apt,540,6,80,2020-04-01,3.12,1,326
29801864,Tu casa 2,25227965,Mario,,Cuauhtémoc,19.4325,-99.16883,Private room,275,2,5,2019-08-15,0.21,2,1
29802232,Tomasito’s House,224214559,Haydee,,Cuauhtémoc,19.41821,-99.16882,Private room,583,1,67,2020-03-17,2.58,1,365
29802263,Habitación con entrada y baño privado,50853285,Macarena,,Benito Juárez,19.39189,-99.17775,Private room,400,2,0,,,1,365
29805598,"Santa Fe, La Cité",168398154,Edward,,Cuajimalpa de Morelos,19.36581,-99.27081,Entire home/apt,999,14,6,2019-12-21,0.26,1,87
29806325,Nice Studio A | Design + Gym + Free parking + CDMX,9910574,Thomas,,Cuauhtémoc,19.43681,-99.16701,Entire home/apt,679,2,68,2020-12-12,2.64,3,176
29807069,"Renta recamara, excelente ubicación zona tranquila",220652201,Gabriel,,Álvaro Obregón,19.37841,-99.19493,Private room,235,1,0,,,1,0
29822819,Departamento Verona,73677997,EuYin,,Benito Juárez,19.39409,-99.16577,Entire home/apt,819,2,40,2020-11-16,1.57,1,89
29822901,"SANTA FE, CDMX,habitación comfortable",224325964,Maria Araceli,,Cuajimalpa de Morelos,19.3619,-99.28245,Private room,935,2,0,,,2,89
29823105,👋🏻Economica habitación cercana a varios metros!,224331501,Ahisha,,Venustiano Carranza,19.41737,-99.12256,Private room,199,1,0,,,2,365
29823286,Habitación en renta,224330765,Estefania Alana,,Cuauhtémoc,19.40521,-99.1741,Private room,563,7,0,,,2,365
29823489,Estudio amueblado Tlalpan Centro,224330081,María,,Tlalpan,19.28543,-99.16869,Private room,900,2,2,2018-11-23,0.08,3,89
29824210,"Santa f, Ciudad de México,habitación privada",224325964,Maria Araceli,,Cuajimalpa de Morelos,19.36195,-99.2825,Private room,941,1,0,,,2,0
29826476,Great Studio B | Safe and Central | CDMX,9910574,Thomas,,Cuauhtémoc,19.43611,-99.16593,Entire home/apt,706,2,51,2020-12-21,2.01,3,79
29828403,LINDA HABITACION EN ROMA SUR,10860070,Sandra,,Cuauhtémoc,19.4032,-99.16193,Private room,350,1,6,2019-08-04,0.24,1,1
29829105,Amazing room inside a penthouse in Polanco “B”,42943092,Caravansaro,,Miguel Hidalgo,19.43652,-99.20889,Private room,356,1,157,2020-12-17,6.04,23,361
29830555,LOVELY APARTMENT IN MEXICO CITY,65491640,Israel,,Cuauhtémoc,19.41856,-99.16482,Entire home/apt,890,3,23,2020-02-09,0.90,2,171
29830641,Bonito Departamento,123322830,Victoria,,Benito Juárez,19.38939,-99.17119,Entire home/apt,799,2,21,2020-04-10,0.92,2,37
29834040,Departamento Eunonia,59381117,Pamela,,Benito Juárez,19.38837,-99.15504,Private room,300,3,0,,,1,364
29834481,ROMANTIC ROOM IN THE HEART OF THE CITY,130530472,Sofia,,Cuauhtémoc,19.42302,-99.16618,Private room,330,3,7,2019-10-26,0.27,1,179
29835576,2 Beds Suite near to the Frida Kahlo Museum - 101,3919211,Víctor,,Benito Juárez,19.35911,-99.16613,Entire home/apt,442,2,31,2020-12-06,1.21,32,87
29837474,Habitación amplia en casa particular,224428932,Jaime,,Coyoacán,19.32397,-99.1282,Private room,675,1,3,2019-10-12,0.12,1,365
29838059,Cozy LOFT en Coyoacán /2 level/3BR / 3BA+Terrace,224418378,Accinia,,Coyoacán,19.35586,-99.15639,Entire home/apt,1447,1,32,2020-11-16,1.25,1,357
29844798,Departamento moderno cerca de Central de abastos,176093931,María Verónica,,Iztacalco,19.3878,-99.09234,Entire home/apt,480,1,95,2020-12-22,3.85,3,348
29849738,"tu Hogar en ""La Roma""",224496196,Ma. De Los Angeles,,Cuauhtémoc,19.40444,-99.16269,Shared room,248,1,7,2020-10-21,0.33,9,344
29851129,Casa Azuela,222413731,Erick,,Cuauhtémoc,19.4445,-99.15452,Entire home/apt,280,20,22,2020-09-19,0.87,2,298
29852029,French Mansion in Coyoacan (Suite Borges),159614677,Karys,,Coyoacán,19.34683,-99.16179,Private room,3260,1,1,2019-02-03,0.04,3,365
29853772,Bedroom with private bathroom 1 block from Reforma,14910868,Alberto,,Cuauhtémoc,19.43157,-99.16555,Private room,857,1,5,2019-04-26,0.20,2,51
29854270,Skip the traffic@Nuevo Polanco in front of Carso 4,158075718,Guest House,,Miguel Hidalgo,19.44417,-99.20618,Entire home/apt,700,1,42,2020-10-26,1.64,9,88
29854483,Cozy House & Garden.  Great Location,8367711,Andrés,,Miguel Hidalgo,19.4296,-99.21359,Entire home/apt,3657,1,27,2020-10-09,1.05,2,316
29855084,"Xochimilco, hogar entre trajineras y museos",224531014,Miguel,,La Magdalena Contreras,19.30337,-99.23897,Private room,200,30,0,,,1,269
29856128,Acogedora habitación en excelente ubicación,209347893,Monica,,Miguel Hidalgo,19.40021,-99.17219,Private room,490,1,4,2019-01-22,0.16,1,1
29858832,Casa Ezpania. Habitación l.,224561220,Miguel,,Benito Juárez,19.38451,-99.16116,Private room,500,1,25,2020-03-16,0.98,4,364
29859071,Bright apartment in Narvarte,24422234,Lucía,,Benito Juárez,19.39981,-99.15006,Entire home/apt,557,3,3,2019-08-17,0.12,3,0
29860730,Vivienda independiente en Ciudad de méxico,147446548,Jose Carlos,,Azcapotzalco,19.46658,-99.17008,Private room,3500,1,0,,,1,179
29872978,"Habitación cómoda , agradable y bonita en Polanco.",49504598,César Fidel,,Miguel Hidalgo,19.43963,-99.18222,Private room,603,2,19,2020-02-23,0.76,2,354
29876151,Departamento en zona sur de la ciudad San Jerónimo,61179591,Mauricio,,La Magdalena Contreras,19.33493,-99.2137,Entire home/apt,1200,1,0,,,1,172
29876864,Encuentra  lujo y comodidad en este contemporáneo departamento en la Condesa,198083833,Gabriela,,Cuauhtémoc,19.40803,-99.17301,Entire home/apt,3000,1,28,2020-09-24,1.10,1,361
29878633,Lujoso Loft Con cine integrado Hermoso!!!,125915054,Monica,,Álvaro Obregón,19.33314,-99.25489,Entire home/apt,2500,2,0,,,1,89
29879826,Hermosísimo en el corazón de la CDMX,153968855,Marlen,,Cuauhtémoc,19.42391,-99.16979,Entire home/apt,1600,2,3,2019-09-07,0.12,3,179
29880380,New Apartment! 5 min walking Reforma/ USA Embassy,36159212,Yulia,,Cuauhtémoc,19.43366,-99.16991,Entire home/apt,666,1,99,2020-11-05,3.86,5,176
29880436,Excelente departamento en San Jerónimo,149468445,Carlos,,La Magdalena Contreras,19.31761,-99.22128,Entire home/apt,1100,2,21,2020-11-30,0.85,1,352
29881078,Hermosísimo en el corazón de la CDMX,153968855,Marlen,,Cuauhtémoc,19.42356,-99.16962,Entire home/apt,1350,2,12,2019-10-28,0.47,3,179
29881852,DEPARTAMENTO AGRADABLE CERCA DE POLANCO,143547382,Patricia,,Miguel Hidalgo,19.44862,-99.21102,Shared room,700,2,0,,,2,365
29882404,Departamento agradable cerca de Polanco,143547382,Patricia,,Miguel Hidalgo,19.4476,-99.21009,Private room,900,3,1,2018-11-21,0.04,2,365
29886123,Drift off to Sleep in the Chunky Wooden Bed at an Airy Oasis,10764020,Mr. W,,Cuauhtémoc,19.4149,-99.17685,Entire home/apt,3114,1,8,2019-05-26,0.31,41,78
29886848,"Habitación en Centro Histórico de la CDMX, Zócalo",189078539,Jazania,,Cuauhtémoc,19.42759,-99.13558,Private room,270,1,4,2020-04-05,0.33,1,358
29894750,High View Penthouse,77407057,Luis Carlos,,Cuauhtémoc,19.41868,-99.17317,Entire home/apt,2411,1,34,2020-03-03,1.34,13,364
29899552,Arranca tus días en la espectacular terraza privada de este Penthouse,1506992,Rudi,,Cuauhtémoc,19.41917,-99.15682,Entire home/apt,1483,1,28,2020-12-07,1.10,1,362
29899716,CASA TORRUCO   DOWNTOWN CENTRO/ todo el depto MEX,15489878,Adrian,,Cuauhtémoc,19.43345,-99.14869,Entire home/apt,1105,2,22,2020-03-15,0.85,3,150
29900054,Cool loft in La Roma,23382111,Gerardo,,Cuauhtémoc,19.41977,-99.15519,Entire home/apt,841,1,31,2020-08-24,1.23,8,330
29900598,Viva Coyoacán Single,23199677,David,,Coyoacán,19.35464,-99.15527,Private room,250,1,22,2020-08-29,0.87,2,1
29900897,"""Cómodo y lindo departamento """,181652382,Dulce,,Tlalpan,19.26769,-99.17549,Entire home/apt,549,3,6,2020-01-26,0.25,10,89
29906623,DOWNTOWN super location near arena mexico 3 BDR,32718754,Ricardo,,Cuauhtémoc,19.42313,-99.14646,Entire home/apt,1148,4,44,2020-12-11,1.73,11,81
29906646,Precioso departamento,62304674,Emiliano,,Tlalpan,19.29135,-99.16046,Entire home/apt,900,1,71,2020-11-22,2.78,3,362
29906767,"2 beds, 2 rooms. Near international AIRPORT",70696964,Alejandra,,Gustavo A. Madero,19.45454,-99.06485,Private room,643,1,17,2020-03-02,0.70,3,364
29909266,Departamento vintage Condesa,224420805,Alfonso,,Cuauhtémoc,19.41386,-99.17902,Entire home/apt,906,1,26,2020-10-01,1.08,1,364
29909604,1 Bed Suite near to the Frida Kahlo Museum - 203,3919211,Víctor,,Benito Juárez,19.35872,-99.16637,Entire home/apt,502,2,47,2020-12-06,1.84,32,87
29919800,.:: Rico's Room ::.,206540191,Loü Dêvēt,,Cuauhtémoc,19.44257,-99.14127,Private room,214,1,45,2020-10-24,1.80,3,326
29920282,Cómoda habitación independiente. Condesa - CDMX,182013965,Alma,,Cuauhtémoc,19.41381,-99.17095,Entire home/apt,350,1,27,2020-12-03,1.17,1,179
29922240,Habitación a 20 minutos  de Polanco y Reforma,176043664,Noemi,,Azcapotzalco,19.48396,-99.19154,Private room,200,3,0,,,1,178
29923551,Loft PH Depto  Colonia San Pedro de los Pinos CdMx,158595284,Vladimir,,Benito Juárez,19.3872,-99.18381,Entire home/apt,668,2,37,2020-11-15,1.47,2,1
29925135,Clean chic appart in the heart of Roma,1616412,Lexi,,Cuauhtémoc,19.4143,-99.16069,Private room,1246,1,2,2019-11-18,0.14,1,89
29928481,"casa sola en barrio colonial, ubicadisima",220105328,Rosy,,Cuauhtémoc,19.45029,-99.15466,Entire home/apt,1300,2,16,2019-12-28,0.65,5,333
29929350,"Departamento 2 recámaras sobre Masaryk, Polanco",216828027,Roberto,,Miguel Hidalgo,19.43115,-99.19151,Entire home/apt,1850,5,3,2019-02-26,0.12,2,237
29929931,Habitación cerca de Aeropuerto Benito Juárez,159653700,Oswaldo,,Venustiano Carranza,19.4336,-99.0941,Private room,340,1,9,2020-01-09,0.35,1,179
29937322,"Penthouse at Condesa, sunny, great views & HSWiFi",55981868,Pedro,,Cuauhtémoc,19.41457,-99.17824,Entire home/apt,2044,2,54,2020-10-08,2.20,5,1
29937902,"Soak up the Chilled, Cabin Vibe at a Modern City Hideaway",55981868,Pedro,,Cuauhtémoc,19.40422,-99.16626,Entire home/apt,1618,2,74,2020-07-12,3.10,5,356
29940479,"Suite cómoda, amplia de Lujo en Coyoacan.",1768462,Ana,,Coyoacán,19.34115,-99.1693,Shared room,450,1,1,2019-10-28,0.07,1,87
29940770,Casa Mexico 2,36166922,Alejandra,,Cuauhtémoc,19.41035,-99.16757,Entire home/apt,1607,2,39,2020-11-22,1.52,15,1
29941628,Departamento confortable,182199967,Cuauhtémoc,,Iztapalapa,19.34782,-99.10644,Entire home/apt,315,1,36,2020-12-18,2.27,2,96
29943233,"Condesa, Habitación Verde departamento compartido",58770456,Leon,,Cuauhtémoc,19.41379,-99.18037,Private room,450,1,17,2020-01-15,0.70,4,360
29945609,Bonito departamento !!! Depto 10,37051866,Ale,,Cuauhtémoc,19.42658,-99.17339,Entire home/apt,675,2,99,2020-12-13,3.87,2,231
29947851,Cuarto compartido,85505118,Moises,,Miguel Hidalgo,19.38854,-99.24166,Private room,2500,3,0,,,1,365
29954374,"*Urban jungle, magical artsy 3B gem, see the city",19956335,Karla,,Cuauhtémoc,19.4023,-99.16849,Entire home/apt,810,4,2,2019-01-02,0.08,4,10
29955404,Lindo y confortable estadia,225124334,Virgilio,,Benito Juárez,19.37754,-99.18896,Private room,304,1,17,2020-03-01,0.67,2,364
29957229,Cabaña en el bosque se aceptan mascotas,224506177,Mirena,,Álvaro Obregón,19.32001,-99.29263,Entire home/apt,920,2,7,2019-04-21,0.29,1,172
29959101,Vivienda independiente en Mixcoac cdmx,164992933,Eduardo,,Benito Juárez,19.37554,-99.19135,Private room,330,28,1,2018-12-21,0.04,6,365
29959761,Habitación Cerca de la Condesa y Chapultepec,67251214,Karla,,Miguel Hidalgo,19.41536,-99.18182,Private room,241,3,12,2020-04-15,0.48,2,113
29960081,Cuarto privado y baño en villa olimpica,225254136,Rodrigo,,Tlalpan,19.29673,-99.1853,Private room,281,1,6,2019-11-04,0.23,1,89
29962736,Cool Roma Norte Apartment,97182885,Eduardo,,Cuauhtémoc,19.42335,-99.16354,Entire home/apt,900,3,30,2020-12-20,1.23,2,157
29968484,HABITACION PRIVADA CDMX / PRIVATE ROOM MEXICO CITY,192778392,Leticia,,Venustiano Carranza,19.41791,-99.09748,Private room,432,1,5,2019-12-04,0.21,10,360
29968583,"Cozy, Clean and Comfortable!  Tlalpan area CDMX",166241625,Idet,,Tlalpan,19.27767,-99.17802,Private room,650,1,9,2020-03-20,0.36,1,0
29971323,Awesome Regina Street Downtown- Calavera Room :-),225338624,Emmanuel,,Cuauhtémoc,19.42679,-99.13395,Private room,535,1,70,2020-03-16,2.73,1,82
29978089,Cuarto privado al sur de la CDMX muy bien ubicado,115027365,Claudia,,Coyoacán,19.33613,-99.19264,Private room,202,30,1,2019-01-25,0.04,1,0
29982094,Amplia Habitación totalmente independiente,225403146,Celina,,Cuajimalpa de Morelos,19.3672,-99.30113,Private room,299,1,45,2020-11-12,1.77,1,0
29982402,"Casa de la greca ,cerca del museo Frida Kahlo",225406370,Ma Elena,,Coyoacán,19.35045,-99.15862,Private room,350,1,136,2020-12-22,5.28,2,356
29983922,"Comodidad, Bienestar y seguridad",206962857,Roberto Elias,,Álvaro Obregón,19.38577,-99.19432,Entire home/apt,900,5,8,2019-10-24,0.36,1,351
29984286,"Bonita habitación, sencilla, lugar céntrico",178363891,Ccy,,Tlalpan,19.2732,-99.14389,Private room,450,1,2,2019-02-24,0.08,1,365
29984871,Habitación en apartamento soleado en la Narvarte,33072032,Barbara,,Benito Juárez,19.39884,-99.14687,Private room,350,2,1,2019-03-09,0.05,2,88
29987132,7 min to Airport with Terrace in a Safe area !,175135834,Diana,,Gustavo A. Madero,19.44825,-99.06543,Private room,349,1,91,2020-12-02,3.53,4,0
29989174,Habitación amueblada,141409885,Ricardo,,Benito Juárez,19.39118,-99.17513,Private room,450,3,0,,,3,128
29989300,Departamento Art Deco hipódromo Condesa,225453412,Carlos,,Cuauhtémoc,19.41207,-99.16647,Entire home/apt,1000,1,4,2018-12-02,0.16,1,364
29990539,Hermoso Depa en el corazón de la colonia Roma,118579588,Lucía Cecilia,,Cuauhtémoc,19.41087,-99.16518,Entire home/apt,545,1,4,2020-12-06,1.33,3,362
29990568,Departamento en excelente zona,225445582,Katia,,Benito Juárez,19.40222,-99.15555,Entire home/apt,12000,1,0,,,1,177
29991408,Gorgeous new spacious apartment near downtown,50670750,Anelí,,Cuauhtémoc,19.42002,-99.13834,Entire home/apt,551,2,25,2020-11-25,1.02,1,350
29991415,Amplio departamento Súper ubicado! Del Valle centr,20636595,Eduardo,,Benito Juárez,19.38912,-99.17279,Entire home/apt,1300,3,28,2020-10-18,1.15,4,78
29991443,"Escobedo Apartment, Polanco",103063065,José Y María,,Miguel Hidalgo,19.43176,-99.18097,Entire home/apt,890,2,24,2020-12-06,1.46,1,341
29992816,"La Condesa, chic & trendy",34949558,Alfonso,,Cuauhtémoc,19.41216,-99.17847,Private room,280,3,2,2019-01-01,0.08,2,7
29993117,Impresionante depto de 125 m2  a pasos del Sumaya.,220958128,Nicolas,,Miguel Hidalgo,19.44464,-99.2061,Entire home/apt,1500,2,4,2019-11-30,0.19,4,90
29993622,Private room in rustic house,10429159,Mario,,Tlalpan,19.27573,-99.1424,Private room,500,1,0,,,1,365
29993988,"Condominio nuevo, muy comunicado centro sur",225485006,Marco,,Benito Juárez,19.3829,-99.14154,Private room,700,1,0,,,1,179
30009282,*Luxurious apartment in the heart of Mexico City**,202890617,Amanda,,Cuauhtémoc,19.424,-99.15701,Entire home/apt,1900,2,53,2020-11-27,2.09,1,267
30011074,Basílica de Guadalupe alojamiento,192941469,Aida Alvarez,,Gustavo A. Madero,19.48075,-99.1231,Private room,365,1,71,2020-12-07,2.77,2,358
30011295,Coyoacancito - Mini loft en Coyoacán,179800202,BnButler,,Coyoacán,19.34864,-99.15829,Entire home/apt,671,2,44,2020-12-13,1.72,26,359
30012184,Deluxe Loft Centro Historico,2043327,Carlos,,Cuauhtémoc,19.43054,-99.14749,Entire home/apt,1406,2,11,2020-12-10,0.76,1,361
30013233,Estancia para Lady en la CDMX,225600879,Juan Carlos,,Azcapotzalco,19.47388,-99.17663,Private room,260,3,0,,,1,179
30014961,"Habitación privada Santa Fe, Arcos Bosques, Ibero",146380663,Mariol,,Cuajimalpa de Morelos,19.37073,-99.27083,Private room,295,2,9,2020-11-13,0.36,3,2
30016146,Azomalli,201645758,Asdrubal,,Benito Juárez,19.3665,-99.15382,Entire home/apt,520,1,30,2020-09-02,1.32,2,365
30017105,"PH in la Roma, Fine art & Skyline view & Grill",43113583,María,,Cuauhtémoc,19.41527,-99.15847,Entire home/apt,2029,3,14,2020-11-26,0.78,2,86
30017508,"Departamento Condesa, Amsterdam con terraza.",51533087,Sadot,,Cuauhtémoc,19.41547,-99.16681,Entire home/apt,2614,30,2,2018-11-20,0.08,1,0
30017576,Great stay near Polanco! Private Room,39166868,Paulina,,Miguel Hidalgo,19.45036,-99.17988,Private room,300,2,0,,,1,365
30020962,Habitación amueblada servicios incluidos.,166658066,Jacqueline,,Cuauhtémoc,19.42824,-99.15335,Private room,225,7,0,,,3,357
30020970,Habitación con servicios incluídos buen lugar.,166658066,Jacqueline,,Cuauhtémoc,19.42864,-99.15492,Private room,224,7,3,2020-07-29,0.23,3,356
30021219,"Stunning Loft at Parque Mexico, Hipodromo Condesa",27609493,Igor,,Cuauhtémoc,19.41336,-99.16767,Entire home/apt,3097,2,50,2020-11-02,2.06,1,1
30021495,Esmeralda 3,168932142,Ceci,,Tlalpan,19.22499,-99.15928,Private room,900,2,0,,,2,365
30021781,Un espacio en el universo,221404632,Patricia Judith,,Azcapotzalco,19.47848,-99.18491,Private room,400,2,0,,,2,179
30022053,Cuarto equipado en la Condesa,118928081,Michael,,Cuauhtémoc,19.40649,-99.16981,Private room,250,4,22,2020-08-07,0.86,2,1
30022092,Habitación cómoda en departamento con todo cerca,166997521,Samanta,,Cuauhtémoc,19.41984,-99.15636,Private room,300,1,0,,,1,83
30022560,Amplias habitaciones y muy bien ubicadas ROMA SUR.,225656072,Iván Emilio,,Cuauhtémoc,19.40235,-99.1692,Private room,230,7,5,2020-02-24,0.25,1,364
30022697,Habitación acogedora en  la roma,109059481,Maricela,,Cuauhtémoc,19.4076,-99.16045,Private room,301,1,23,2020-03-02,0.90,4,1
30032853,Beatifull Apartment in the best location (Condesa),32165927,Karina Y Diego,,Cuauhtémoc,19.40792,-99.1677,Entire home/apt,1269,1,113,2020-12-20,4.42,2,265
30034879,"Roma, depa de dos pisos con terraza",2544191,Alejandra María,,Cuauhtémoc,19.42067,-99.15864,Entire home/apt,2000,5,2,2019-11-05,0.09,1,76
30035630,habitacion privada 1 o 2 personas maximo,225091443,Rojo,,Álvaro Obregón,19.381,-99.22412,Private room,300,2,1,2020-11-10,0.65,4,358
30036962,Amplio apartamento zona tranquila y comunicada.,215035216,Roberto,,Benito Juárez,19.36258,-99.17249,Entire home/apt,1100,4,8,2020-08-14,0.45,1,87
30038933,Stunning 2 Bedroom Apt on Main Street,224979373,Hugo,,Azcapotzalco,19.48483,-99.21101,Entire home/apt,743,1,4,2019-01-13,0.16,1,82
30039182,Sur CDMX Coapa. Habitación en departamento,218459455,Hostal Niño Jesús,,Tlalpan,19.29881,-99.11275,Private room,395,2,0,,,6,365
30039868,Rombo II,207171317,Casa,,Miguel Hidalgo,19.40239,-99.25535,Entire home/apt,28290,2,0,,,2,200
30041852,"Hakim, El lugar de los gatos. Hospedaje hogareño",221563361,Brenda Laura,,Coyoacán,19.34722,-99.15036,Private room,280,1,2,2019-11-03,0.08,2,364
30041868,La casita de Anita,225755837,Ana,,Cuauhtémoc,19.4138,-99.15602,Private room,300,3,0,,,1,0
30042798,Studio Ebro 92 / 2 blocks from Reforma,225780667,Fernanda,,Cuauhtémoc,19.42795,-99.16978,Entire home/apt,800,6,36,2020-11-24,1.42,1,0
30043171,"Casa Bola, nice house near Coyoacan.",65419540,Juan Carlos,,Coyoacán,19.35243,-99.15251,Entire home/apt,4000,2,23,2020-03-08,0.93,1,361
30043283,Your Home in the heart of historic Roma Norte!! D1,72299629,Sebastián,,Cuauhtémoc,19.41747,-99.16269,Entire home/apt,1145,2,53,2020-12-11,2.72,2,113
30043309,Rombo IV,207171317,Casa,,Cuajimalpa de Morelos,19.40083,-99.25542,Entire home/apt,59273,2,2,2019-10-09,0.13,2,364
30044126,Departamento Lindavista,167738537,Victoria,,Gustavo A. Madero,19.48972,-99.13746,Entire home/apt,400,2,23,2019-08-02,0.90,4,359
30044592,"Habitaciones en Zona de Hospitales,  Tlalpan",128600221,Leticia,,Tlalpan,19.29374,-99.15989,Private room,400,1,29,2020-12-08,1.14,1,88
30045365,"Zona Lindavista  Habitación Privada
 Wifi.",167738537,Victoria,,Gustavo A. Madero,19.48929,-99.13726,Private room,199,2,6,2020-02-26,0.27,4,365
30046003,Departamento a una calle del Monumento Revolución,157991527,Rodrigo,,Cuauhtémoc,19.43682,-99.15628,Entire home/apt,480,2,48,2020-10-02,2.65,1,342
30047871,Tu estancia cerca de Reforma CDMX,225823200,Gabriela,,Cuauhtémoc,19.45035,-99.12649,Private room,250,1,0,,,1,365
30049209,"""With 2 balconies in the heart of the CDMX "" 201",168427370,Dora,,Cuauhtémoc,19.43088,-99.13846,Entire home/apt,700,1,87,2020-11-30,3.44,1,271
30050018,Departamento Premium Cuajimalpa Santa Fe,96553042,Carlos Ignacio,,Cuajimalpa de Morelos,19.34965,-99.29939,Entire home/apt,900,3,9,2020-11-17,0.42,1,153
30051139,Comfortable Apartment near of Chapultepec,225841730,Jesus Rene,,Miguel Hidalgo,19.4195,-99.17855,Entire home/apt,1000,3,75,2020-03-17,3.10,1,180
30058402,1 Bed Suite near to the Frida Kahlo Museum - 103,3919211,Víctor,,Coyoacán,19.35767,-99.16623,Entire home/apt,442,2,22,2020-12-09,0.88,32,0
30059456,Habitación/ Estudio con baño y cocina privada,223228199,Jose Luis,,Álvaro Obregón,19.33848,-99.25247,Entire home/apt,300,2,1,2018-12-08,0.04,1,88
30060977,"Roma Norte, luminous and quiet room",44873503,Jessi,,Cuauhtémoc,19.42311,-99.15988,Private room,400,2,0,,,1,0
30063299,Loft minimalista impecable. En pleno Centro Histórico.,126106513,Flavia Y Mauricio,,Cuauhtémoc,19.44013,-99.13522,Entire home/apt,705,1,128,2020-12-14,5.01,16,344
30064082,Departamento en Polanco / Excelente ubicación,32052227,Pilar,,Miguel Hidalgo,19.43611,-99.19,Entire home/apt,1005,1,95,2020-11-30,3.78,1,65
30064540,Habitación en la Roma,224318497,Ana,,Cuauhtémoc,19.42255,-99.15977,Private room,392,1,1,2019-03-22,0.05,1,363
30064817,Departamento 1 habitación amoblado CDMX Roma Norte,225910745,Antonio,,Cuauhtémoc,19.42324,-99.15336,Entire home/apt,1470,1,0,,,2,365
30065362,Beatifull Flat In Quite Condesa,66820962,Humberto,,Cuauhtémoc,19.41436,-99.17934,Entire home/apt,1005,2,20,2020-02-23,0.80,5,127
30067439,“ The HoME” Del Valle Norte CDMX!,149338927,Pablo,,Benito Juárez,19.38964,-99.16763,Private room,300,2,7,2020-11-01,0.28,2,72
30068263,Nice and luminous room downtown Coyoacán,114558351,Gaby,,Coyoacán,19.34705,-99.15001,Private room,300,2,5,2019-10-28,0.20,3,365
30069456,✭ Brand new + Comfy + Amazing & Super Well Located,225963538,Alis Y Lalo,,Cuauhtémoc,19.42779,-99.16929,Entire home/apt,1147,2,57,2020-03-27,2.33,1,172
30071188,Del valle room! (Frente al hospital 20 de Nov.),225980723,David,,Benito Juárez,19.36915,-99.17178,Private room,410,1,16,2020-03-05,0.64,1,89
30071374,Recámara con cama individual  y baño completo.,172547163,Agustina,,Benito Juárez,19.37742,-99.18219,Private room,290,2,29,2020-09-18,1.13,3,267
30072775,"A 10 de Aeropuerto,Palacio de los deportes y Tapo.",221175962,Monica,,Venustiano Carranza,19.42087,-99.11337,Private room,250,1,36,2020-03-16,1.47,1,179
30074217,Habitación en renta,224330765,Estefania Alana,,Cuauhtémoc,19.40532,-99.17449,Private room,570,7,0,,,2,0
30086839,Casona de la Conchita,226074753,Lilia,,Coyoacán,19.3482,-99.15947,Private room,1004,6,0,,,1,179
30089311,Loft luxury vintage,230292,Emanuel,,Benito Juárez,19.40139,-99.14875,Entire home/apt,2500,2,0,,,1,180
30089549,Amplio departamento,165461168,Karen,,Benito Juárez,19.38136,-99.16128,Private room,450,2,0,,,1,88
30092550,"Casa Amor, te hace sentir el hogar Mexicano",218507962,Carla,,Álvaro Obregón,19.35704,-99.17675,Private room,270,1,62,2019-10-30,2.42,2,358
30094770,Mexico City depto/roof garden privado Azcapotzalco,114464145,Daniel,,Azcapotzalco,19.47964,-99.17596,Entire home/apt,911,1,3,2018-12-24,0.12,1,176
30095688,Departamento agradable,225588447,Moisés,,Gustavo A. Madero,19.49146,-99.09381,Entire home/apt,2000,1,0,,,1,0
30106971,Departamento Céntrico con 2 Habitaciones,223052131,Gloria,,Cuauhtémoc,19.42275,-99.15977,Entire home/apt,1229,2,43,2020-02-09,1.92,2,176
30109817,"Loft amplio, Limpieza desinfectante, terraza",1140427,Erick,,Cuauhtémoc,19.41967,-99.17096,Entire home/apt,1065,2,106,2020-12-06,4.34,10,342
